"ID","Date","Performance"
2,"01/01/1993",0.0191762022217687
3,"01/01/1993",-0.000886262924667647
4,"01/01/1993",0.0462246375683208
1,"02/01/1993",0.0104836136560464
2,"02/01/1993",0.0175052315530888
3,"02/01/1993",0.0440567711413367
4,"02/01/1993",-0.00465116279069766
1,"03/01/1993",0.0186972799855656
2,"03/01/1993",0.0041668902122789
3,"03/01/1993",0.0269045596148398
4,"03/01/1993",0.0210317757009346
1,"04/01/1993",-0.0254167865919809
2,"04/01/1993",0.00696349065004442
3,"04/01/1993",-0.00661886376172094
4,"04/01/1993",-0.0915328456463317
1,"05/01/1993",0.0227174629137419
2,"05/01/1993",0.00127341221414556
4,"05/01/1993",-0.0503776307198762
3,"05/01/1993",0.0127706829539145
1,"06/01/1993",0.00075523667784716
2,"06/01/1993",0.0181230459435111
3,"06/01/1993",0.0382858187134503
4,"06/01/1993",0.0530501727313624
1,"07/01/1993",-0.00532705924133792
2,"07/01/1993",0.005655892711532
3,"07/01/1993",0.0599313561559447
4,"07/01/1993",0.0151132892159629
1,"08/01/1993",0.0344319728650169
2,"08/01/1993",0.0175278185111705
3,"08/01/1993",0.043673198272999
4,"08/01/1993",0.0223284473312264
1,"09/01/1993",-0.00998791957891099
2,"09/01/1993",0.00274664722537765
3,"09/01/1993",-0.0271280827366746
4,"09/01/1993",0
1,"10/01/1993",0.0193929357418343
2,"10/01/1993",0.00373670594998576
3,"10/01/1993",0.0535612069670455
4,"10/01/1993",-0.0946563106796117
1,"11/01/1993",-0.012910672680247
2,"11/01/1993",-0.00850683916178152
3,"11/01/1993",-0.00985718720894135
4,"11/01/1993",0.0107238145895352
1,"12/01/1993",0.010091166980662
2,"12/01/1993",0.00541973190166312
3,"12/01/1993",0.0819941992631497
4,"12/01/1993",0.0397833855347034
1,"01/01/1994",0.0325008039446886
2,"01/01/1994",0.013501639122647
3,"01/01/1994",0.04643917988843
4,"01/01/1994",0.0357142857142858
1,"02/01/1994",-0.0300450572039618
2,"02/01/1994",-0.0173733264418027
3,"02/01/1994",-0.0516477430074772
4,"02/01/1994",-0.0369418719211823
1,"03/01/1994",-0.0457464571648757
2,"03/01/1994",-0.0246542801391363
3,"03/01/1994",-0.0449700686231567
4,"03/01/1994",-0.0639424493403608
1,"04/01/1994",0.011530609955807
2,"04/01/1994",-0.00798510838175437
3,"04/01/1994",0.0299648371808594
4,"04/01/1994",0.14207650273224
1,"05/01/1994",0.0123971524250959
2,"05/01/1994",-0.000140294267225616
3,"05/01/1994",-0.0517292563455545
4,"05/01/1994",0.0598124401913875
1,"06/01/1994",-0.0267907995618839
2,"06/01/1994",-0.00220994475138125
3,"06/01/1994",-0.0405415981842372
4,"06/01/1994",-0.0722345020875771
1,"07/01/1994",0.0314898597699598
2,"07/01/1994",0.0198632424546048
3,"07/01/1994",0.0494330695815319
4,"07/01/1994",0.0851539264080723
1,"08/01/1994",0.0375987430716187
2,"08/01/1994",0.00124097278477731
3,"08/01/1994",0.0253400699572484
4,"08/01/1994",0
1,"09/01/1994",-0.0269195987297315
2,"09/01/1994",-0.0147182868258421
3,"09/01/1994",-0.0592828443635812
4,"09/01/1994",-0.121076233183857
1,"10/01/1994",0.0208779096155094
2,"10/01/1994",-0.00089104759242431
3,"10/01/1994",0.0147473607865258
4,"10/01/1994",0.010204081632653
1,"11/01/1994",-0.0395046046363926
2,"11/01/1994",-0.0022208621141907
3,"11/01/1994",7.94155019059328e-05
4,"11/01/1994",-0.0934303030303031
1,"12/01/1994",0.0122991469946439
2,"12/01/1994",0.00690525430263933
3,"12/01/1994",-0.00690860001588189
4,"12/01/1994",0.00557100581167336
1,"01/01/1995",0.0242776580225141
2,"01/01/1995",0.0197904337533941
3,"01/01/1995",-0.0251079481848713
4,"01/01/1995",0.0332408499020502
1,"02/01/1995",0.0360741465073764
2,"02/01/1995",0.023775794091041
3,"02/01/1995",-0.000820209973753316
4,"02/01/1995",0.0697047948319793
1,"03/01/1995",0.027329243521615
2,"03/01/1995",0.00613517388549889
3,"03/01/1995",-0.0045148579871942
4,"03/01/1995",0.0175397792891057
1,"04/01/1995",0.0279602963791417
2,"04/01/1995",0.0139685169842585
3,"04/01/1995",0.0328193287705121
4,"04/01/1995",-0.0147783251231527
1,"05/01/1995",0.0363117095063239
2,"05/01/1995",0.0386972366120308
3,"05/01/1995",0.0320958083832337
4,"05/01/1995",0.132504
1,"06/01/1995",0.021278590176228
2,"06/01/1995",0.00733153978068302
3,"06/01/1995",-0.0107526881720431
4,"06/01/1995",-0.0529799453246964
1,"07/01/1995",0.0317760440569068
